loc_id,link_id,ref_node_id,lr,x_coord,y_coord,z_coord,loc_type,zone_id,gfts_stop_id
203682,11512,,,317594.6996,5817005.491,,Bus stop,,
203683,33484,,,317797.3116,5816662.46,,Bus stop,,
203684,8511,,,317924.0674,5816464.712,,Bus stop,,
203685,36005,,,318002.9927,5816370.062,,Bus stop,,
203686,34134,,,318205.0596,5816218.662,,Bus stop,,
203687,34195,,,318371.923,5816124.236,,Bus stop,,
203688,35036,,,318461.0747,5816023.994,,Bus stop,,
203689,35037,,,318580.2042,5815848.567,,Bus stop,,
203690,34362,,,318643.9855,5815750.479,,Bus stop,,
203691,34398,,,318678.685,5815697.187,,Bus stop,,
203692,34425,,,318751.7628,5815612.847,,Bus stop,,
203693,34513,,,318959.8308,5815406.259,,Bus stop,,
203694,22261,,,319186.5046,5815185.012,,Bus stop,,
203695,34803,,,319348.0541,5815037.319,,Bus stop,,
203696,36603,,,319507.8765,5814886.457,,Bus stop,,
203697,34981,,,319722.2046,5814678.783,,Bus stop,,
203698,35081,,,319896.1734,5814513.433,,Bus stop,,
203699,35191,,,320044.8203,5814369.709,,Bus stop,,
203700,35304,,,320146.5143,5814267.45,,Bus stop,,
203701,35373,,,320174.2778,5814229.112,,Bus stop,,
203702,35396,,,320201.8084,5814163.862,,Bus stop,,
203703,57970,,,320239.9104,5814056.717,,Bus stop,,
203704,35389,,,320261.5836,5813992.94,,Bus stop,,
203705,35527,,,320300.2681,5813898.773,,Bus stop,,
203706,40276,,,320345.1767,5813783.502,,Bus stop,,
203707,35725,,,320386.5713,5813668.625,,Bus stop,,
203708,55575,,,320427.9281,5813564.882,,Bus stop,,
203709,35880,,,320498.8416,5813393.19,,Bus stop,,
203710,36108,,,320567.9287,5813219.093,,Bus stop,,
203711,40328,,,320607.5457,5813116.277,,Bus stop,,
203712,36271,,,320649.5621,5813006.756,,Bus stop,,
203713,40318,,,320688.2268,5812904.438,,Bus stop,,
203714,41379,,,320733.0987,5812792.275,,Bus stop,,
203715,40324,,,320773.2189,5812690.269,,Bus stop,,
203716,41577,,,320822.7662,5812560.487,,Bus stop,,
203717,40316,,,320862.8528,5812458.623,,Bus stop,,
204272,27548,,,313666.1275,5817681.032,,Bus stop,,
204273,27515,,,313988.2545,5817733.118,,Bus stop,,
204274,27474,,,314388.6275,5817722.422,,Bus stop,,
204275,27531,,,315087.4529,5817635.038,,Bus stop,,
204276,27582,,,315673.2838,5817357.404,,Bus stop,,
204277,33659,,,315940.3821,5817021.012,,Bus stop,,
204278,33800,,,316150.9013,5816755.94,,Bus stop,,
204279,33950,,,316311.9677,5816550.355,,Bus stop,,
204280,8497,,,316418.9117,5816411.428,,Bus stop,,
204281,8505,,,316722.8868,5816036.458,,Bus stop,,
204282,34376,,,317021.1165,5815739.312,,Bus stop,,
204283,22575,,,317188.0976,5815730.396,,Bus stop,,
204284,34399,,,317584.907,5815685.543,,Bus stop,,
204285,8630,,,317894.6423,5815656.788,,Bus stop,,
204286,22577,,,318015.6247,5815648.92,,Bus stop,,
204287,34444,,,318184.9013,5815629.544,,Bus stop,,
204288,34454,,,318303.3999,5815616.044,,Bus stop,,
204289,34460,,,318406.8621,5815605.048,,Bus stop,,
204290,34457,,,318497.4452,5815595.039,,Bus stop,,
204291,34480,,,318569.92,5815586.042,,Bus stop,,
204292,34493,,,318702.6127,5815570.909,,Bus stop,,
204293,34802,,,319255.382,5815076.263,,Bus stop,,
204294,34820,,,319226.5482,5814929.867,,Bus stop,,
204295,22257,,,319197.7091,5814678.566,,Bus stop,,
204296,36605,,,319173.2426,5814446.028,,Bus stop,,
204297,35283,,,319145.3479,5814213.742,,Bus stop,,
204298,35327,,,319187.8704,5814095.558,,Bus stop,,
204299,40261,,,319297.937,5814081.19,,Bus stop,,
204300,35425,,,319427.8797,5814065.354,,Bus stop,,
204301,35476,,,319480.051,5813940.888,,Bus stop,,
204302,35483,,,319592.6019,5813812.249,,Bus stop,,
204303,35658,,,319813.0052,5813786.694,,Bus stop,,
204304,36609,,,319973.3344,5813769.412,,Bus stop,,
204305,35681,,,320209.8651,5813742.244,,Bus stop,,
204347,37795,,,323668.7478,5817226.962,,Bus stop,,
204348,33685,,,323906.5381,5817052.495,,Bus stop,,
204349,11229,,,324470.1053,5816980.147,,Bus stop,,
204350,33769,,,325023.2617,5816910.05,,Bus stop,,
204351,33814,,,325365.1206,5816873.562,,Bus stop,,
204352,33823,,,325487.7721,5817058.383,,Bus stop,,
204353,11232,,,325531.2319,5817455.596,,Bus stop,,
204354,27540,,,325580.439,5817912.671,,Bus stop,,
205211,11241,,,324875.5584,5817930.972,,Bus stop,,
205212,27476,,,324577.7309,5817785.789,,Bus stop,,
205213,27443,,,324207.2861,5817834.997,,Bus stop,,
205214,55693,,,323939.3057,5817870.514,,Bus stop,,
205339,27248,,,318856.5922,5818066.391,,Bus stop,,
205340,27427,,,318848.6394,5817817.986,,Bus stop,,
205341,27464,,,318889.8174,5817780.552,,Bus stop,,
205342,27465,,,319109.9577,5817752.037,,Bus stop,,
205343,10236,,,319371.9364,5817717.54,,Bus stop,,
205344,27512,,,319415.0371,5817557.684,,Bus stop,,
205345,10230,,,319375.5363,5817250.677,,Bus stop,,
205346,190318,,,319396.5574,5816947.291,,Bus stop,,
205347,190313,,,319476.2426,5816652.997,,Bus stop,,
205348,190421,,,319500.3078,5816390.214,,Bus stop,,
205349,190302,,,319468.0512,5816137.891,,Bus stop,,
205350,190314,,,319431.7531,5815835.516,,Bus stop,,
205351,190425,,,319469.9462,5815473.372,,Bus stop,,
205352,190438,,,319406.4476,5815185.592,,Bus stop,,
205353,35305,,,320121.6149,5814256.488,,Bus stop,,
205354,40274,,,320101.971,5814103.867,,Bus stop,,
205355,35388,,,320081.2816,5813926.813,,Bus stop,,
205356,40278,,,320068.092,5813819.408,,Bus stop,,
205357,35684,,,320051.0147,5813679.745,,Bus stop,,
205358,40280,,,320037.241,5813551.095,,Bus stop,,
205359,35906,,,320025.5217,5813443.059,,Bus stop,,
205360,35980,,,320018.0463,5813378.765,,Bus stop,,
205361,36027,,,320041.106,5813287.24,,Bus stop,,
205362,55560,,,320090.8304,5813163.387,,Bus stop,,
205363,36240,,,320141.5566,5813044.082,,Bus stop,,
205364,40352,,,320179.7569,5812942.226,,Bus stop,,
205365,41351,,,320239.8659,5812782.128,,Bus stop,,
205366,41533,,,320296.4898,5812629.952,,Bus stop,,
205367,41708,,,320405.8502,5812349.669,,Bus stop,,
205368,41851,,,320555.3415,5812239.697,,Bus stop,,
205369,42017,,,320544.272,5811905.537,,Bus stop,,
205371,42715,,,320873.7086,5811080.858,,Bus stop,,
205372,42830,,,320948.1748,5810989.277,,Bus stop,,
205373,40239,,,321018.5129,5810903.031,,Bus stop,,
205374,42961,,,321116.1539,5810782.463,,Bus stop,,
205375,43041,,,321276.1481,5810767.214,,Bus stop,,
205376,40219,,,321442.316,5810830.083,,Bus stop,,
205553,34747,,,320819.3962,5814978.761,,Bus stop,,
205554,35252,,,320699.0533,5814379.903,,Bus stop,,
205555,40249,,,320640.0596,5814386.874,,Bus stop,,
205556,55585,,,320554.8374,5814396.769,,Bus stop,,
205557,57023,,,320351.4108,5814420.028,,Bus stop,,
205558,35229,,,320200.5469,5814437.032,,Bus stop,,
205559,35195,,,320179.1496,5814463.365,,Bus stop,,
205560,35012,,,320194.3269,5814664.087,,Bus stop,,
205561,34955,,,320218.3108,5814970.01,,Bus stop,,
205562,34792,,,320266.4549,5815161.482,,Bus stop,,
205563,20725,,,320319.108,5815225.807,,Bus stop,,
205564,20728,,,320386.4273,5815277.438,,Bus stop,,
205565,20731,,,320466.2778,5815313.425,,Bus stop,,
205566,34671,,,320556.5464,5815319.346,,Bus stop,,
205567,20732,,,320634.0615,5815302.392,,Bus stop,,
205568,20735,,,320706.967,5815261.88,,Bus stop,,
205569,20737,,,320783.5023,5815214.839,,Bus stop,,
205570,34746,,,320879.6647,5815184.536,,Bus stop,,
205571,34748,,,320953.7066,5815186.042,,Bus stop,,
205572,20738,,,321024.456,5815209.598,,Bus stop,,
205573,20743,,,321071.565,5815254.727,,Bus stop,,
205574,20741,,,321096.7365,5815286.284,,Bus stop,,
205575,34685,,,321248.5056,5815279.541,,Bus stop,,
205576,34694,,,321471.5366,5815254.907,,Bus stop,,
205577,34714,,,321652.0394,5815232.812,,Bus stop,,
205578,34725,,,321803.2324,5815226.948,,Bus stop,,
205579,34712,,,321950.673,5815217.763,,Bus stop,,
205580,34739,,,322094.6655,5815200.131,,Bus stop,,
205581,34741,,,322200.5642,5815250.617,,Bus stop,,
205582,34680,,,322337.4933,5815323.294,,Bus stop,,
205583,39550,,,322502.6013,5815413.624,,Bus stop,,
205584,34569,,,322709.8431,5815525.329,,Bus stop,,
205585,39546,,,322848.1485,5815601.332,,Bus stop,,
205586,34432,,,323007.5363,5815694.648,,Bus stop,,
205587,34372,,,323140.5713,5815771.168,,Bus stop,,
205588,34348,,,323329.2218,5815855.448,,Bus stop,,
205589,34303,,,323637.8144,5815988.884,,Bus stop,,
205590,39548,,,323919.7025,5816113.916,,Bus stop,,
205591,34144,,,324185.5926,5816212.903,,Bus stop,,
205592,21418,,,324382.9137,5816274.493,,Bus stop,,
205593,21416,,,324489.3057,5816290.052,,Bus stop,,
205594,21414,,,324597.6521,5816293.562,,Bus stop,,
205595,21413,,,324684.8149,5816287.145,,Bus stop,,
205596,34111,,,324780.2429,5816271.066,,Bus stop,,
205597,21408,,,324876.4309,5816265.561,,Bus stop,,
205598,21411,,,324998.3866,5816282.987,,Bus stop,,
205599,34118,,,325098.3143,5816306.387,,Bus stop,,
205600,34090,,,325276.9288,5816345.996,,Bus stop,,
205601,34073,,,325617.6949,5816428.213,,Bus stop,,
205602,11224,,,325944.4668,5816515.156,,Bus stop,,
205603,33985,,,326116.0477,5816558.149,,Bus stop,,
205604,33977,,,326241.6868,5816588.516,,Bus stop,,
205605,33953,,,326523.6833,5816663.209,,Bus stop,,
205606,33902,,,326847.6937,5816771.187,,Bus stop,,
205607,33843,,,327047.3945,5816930.872,,Bus stop,,
205608,10614,,,327239.2782,5817238.328,,Bus stop,,
206771,33736,,,326656.962,5817165.867,,Bus stop,,
206772,33597,,,326642.6774,5817319.443,,Bus stop,,
206773,33592,,,326631.572,5817432.743,,Bus stop,,
206774,33476,,,326410.656,5817567.176,,Bus stop,,
206775,27570,,,325957.0909,5817625.016,,Bus stop,,
206776,11234,,,325657.7094,5817661.266,,Bus stop,,
206777,27541,,,325208.254,5817709.757,,Bus stop,,
206778,27419,,,323586.249,5817913.764,,Bus stop,,
206779,27404,,,323253.7769,5817956.873,,Bus stop,,
206780,27388,,,322878.7747,5818011.875,,Bus stop,,
206825,8514,,,317692.1999,5817942.974,,Bus stop,,
206826,20843,,,318033.3062,5817900.899,,Bus stop,,
206827,20847,,,318216.1673,5817885.06,,Bus stop,,
206828,20844,,,318375.8516,5817859.838,,Bus stop,,
206829,20841,,,318632.9927,5817812.993,,Bus stop,,
206830,27514,,,319832.5316,5817654.61,,Bus stop,,
206831,27569,,,320335.6538,5817589.399,,Bus stop,,
206832,33450,,,320733.1628,5817544.893,,Bus stop,,
206833,10265,,,321176.6037,5817493.751,,Bus stop,,
206834,33514,,,321443.5035,5817462.699,,Bus stop,,
206835,33535,,,321778.7302,5817424.403,,Bus stop,,
206836,33555,,,322011.1992,5817237.218,,Bus stop,,
206837,33684,,,321975.4472,5816932.583,,Bus stop,,
206838,33868,,,322293.6126,5816734.667,,Bus stop,,
206839,33919,,,322661.6202,5816693.344,,Bus stop,,
206840,33922,,,322763.2397,5816787.294,,Bus stop,,
206841,33810,,,322881.2842,5816974.799,,Bus stop,,
206842,33693,,,322963.7451,5817074.556,,Bus stop,,
206843,33699,,,323014.3751,5816963.396,,Bus stop,,
206844,33827,,,323159.2955,5816744.46,,Bus stop,,
206845,33946,,,323431.101,5816609.066,,Bus stop,,
206875,27384,,,317336.724,5817718.529,,Bus stop,,
206876,33564,,,317437.0292,5817391.565,,Bus stop,,
206877,11509,,,317792.3876,5817361.046,,Bus stop,,
206878,33574,,,318176.8194,5817309.419,,Bus stop,,
206879,33608,,,318281.6057,5817273.376,,Bus stop,,
206880,33625,,,318414.9463,5817228.93,,Bus stop,,
206881,10251,,,318768.432,5817170.04,,Bus stop,,
206882,33665,,,319196.9439,5817116.039,,Bus stop,,
206883,33680,,,319754.9529,5817043.038,,Bus stop,,
206884,33745,,,320267.8241,5816975.256,,Bus stop,,
206885,33761,,,320375.8449,5816898.245,,Bus stop,,
206886,33832,,,320351.3416,5816650.585,,Bus stop,,
206887,34038,,,320225.5753,5816448.781,,Bus stop,,
206888,34028,,,320111.7313,5816294.541,,Bus stop,,
206889,18716,,,320063.0095,5816127.564,,Bus stop,,
206890,18720,,,319936.1134,5816089.669,,Bus stop,,
206891,34237,,,319935.009,5816092.458,,Bus stop,,
206892,18719,,,320063.1129,5816130.562,,Bus stop,,
206893,18717,,,320108.749,5816294.866,,Bus stop,,
206894,34029,,,320225.9607,5816454.769,,Bus stop,,
206895,34350,,,320273.3168,5815664.112,,Bus stop,,
206896,34529,,,320255.0568,5815388.901,,Bus stop,,
206897,34710,,,320241.0494,5815173.298,,Bus stop,,
206898,34794,,,320224.2922,5814969.537,,Bus stop,,
206929,34301,,,323330.9062,5815851.275,,Bus stop,,
206930,34371,,,322962.4738,5815975.511,,Bus stop,,
206931,34154,,,322800.5005,5816241.503,,Bus stop,,
206932,34108,,,322614.2596,5816296.666,,Bus stop,,
206933,34095,,,322184.7949,5816345.584,,Bus stop,,
206934,34069,,,321709.245,5816399.77,,Bus stop,,
206935,34050,,,321377.5279,5816438.884,,Bus stop,,
206936,34031,,,321261.0803,5816650.401,,Bus stop,,
206937,33836,,,321112.6827,5816863.087,,Bus stop,,
206938,33807,,,320835.1805,5816900.104,,Bus stop,,
206939,39502,,,320563.9592,5816933.572,,Bus stop,,
206940,33760,,,320267.0276,5816969.309,,Bus stop,,
206941,33744,,,319754.1695,5817037.089,,Bus stop,,
206942,33679,,,319196.1785,5817110.088,,Bus stop,,
206943,33663,,,318767.6904,5817164.086,,Bus stop,,
206944,10250,,,318413.1768,5817223.197,,Bus stop,,
206945,33626,,,318279.5166,5817267.751,,Bus stop,,
206946,33606,,,318175.0098,5817303.698,,Bus stop,,
206947,33573,,,317791.7348,5817355.081,,Bus stop,,
206948,11508,,,317439.2322,5817385.985,,Bus stop,,
206949,33567,,,317334.0994,5817688.853,,Bus stop,,
207409,35404,,,327413.4918,5814160.156,,Bus stop,,
207410,35438,,,327338.8298,5814125.845,,Bus stop,,
207411,35732,,,326371.8056,5813563.048,,Bus stop,,
207412,35973,,,326212.8058,5813334.864,,Bus stop,,
207413,37800,,,326096.4739,5813173.004,,Bus stop,,
207414,36262,,,325915.7503,5812933.839,,Bus stop,,
207415,37802,,,325757.7454,5812727.044,,Bus stop,,
207416,41546,,,325652.3737,5812598.652,,Bus stop,,
207417,41638,,,325515.4314,5812419.453,,Bus stop,,
207418,41308,,,321552.117,5812921.746,,Bus stop,,
207419,41356,,,321383.0223,5812855.832,,Bus stop,,
207420,36595,,,321283.2213,5812816.918,,Bus stop,,
207421,40332,,,321069.4768,5812731.64,,Bus stop,,
207422,41489,,,320956.5609,5812686.07,,Bus stop,,
207423,41580,,,320739.563,5812601.437,,Bus stop,,
207424,41644,,,320520.6552,5812514.982,,Bus stop,,
207425,41707,,,320254.1459,5812413.772,,Bus stop,,
207426,41767,,,320036.0734,5812328.064,,Bus stop,,
207427,41831,,,319953.4686,5812236.863,,Bus stop,,
207428,40302,,,319993.162,5812131.458,,Bus stop,,
207702,44446,,,314404.4456,5808366.946,,Bus stop,,
207703,8149,,,314183.8473,5808759.524,,Bus stop,,
207704,43992,,,314004.6213,5809071.704,,Bus stop,,
207705,43723,,,313791.437,5809444.11,,Bus stop,,
207706,43627,,,313692.6474,5809846.796,,Bus stop,,
207707,43343,,,313682.6402,5810176.458,,Bus stop,,
207708,43281,,,313629.6948,5810557.462,,Bus stop,,
207709,39213,,,313549.9077,5810961.175,,Bus stop,,
207710,42823,,,313524.6962,5811129.49,,Bus stop,,
207711,12758,,,313505.407,5811302.979,,Bus stop,,
207712,42501,,,313506.5913,5811435.988,,Bus stop,,
207713,42369,,,313521.5908,5811541.401,,Bus stop,,
207714,40531,,,313541.0405,5811681.16,,Bus stop,,
207715,41980,,,313571.1071,5811889.242,,Bus stop,,
207716,41987,,,313593.7852,5812072.554,,Bus stop,,
207717,41731,,,313613.6379,5812274.683,,Bus stop,,
207718,47434,,,313635.9945,5812480.463,,Bus stop,,
207719,8226,,,313637.8576,5812554.541,,Bus stop,,
207720,37793,,,313659.6642,5812706.913,,Bus stop,,
207721,41374,,,313711.4991,5813052.214,,Bus stop,,
207722,36132,,,313762.6322,5813436.712,,Bus stop,,
207723,8232,,,313797.5847,5813692.938,,Bus stop,,
207724,35687,,,313731.3892,5813767.532,,Bus stop,,
207725,22439,,,313637.5394,5813795.124,,Bus stop,,
207726,35637,,,313536.6511,5813924.757,,Bus stop,,
207727,35502,,,313644.1114,5814016.763,,Bus stop,,
207728,15054,,,313836.1716,5814018.352,,Bus stop,,
207729,15058,,,313885.8974,5814036.724,,Bus stop,,
207730,57887,,,313915.3779,5814032.241,,Bus stop,,
207731,35492,,,314005.2813,5814020.625,,Bus stop,,
207732,15053,,,314114.2894,5813994.3,,Bus stop,,
207733,42009,,,314300.3294,5813951.089,,Bus stop,,
207734,35551,,,314471.4526,5814083.515,,Bus stop,,
207735,35369,,,314491.0055,5814253.066,,Bus stop,,
207736,55372,,,314500.1782,5814332.23,,Bus stop,,
207737,35237,,,314695.8938,5814370.834,,Bus stop,,
207738,35269,,,314976.0545,5814337.707,,Bus stop,,
207739,35285,,,315007.3947,5814426.092,,Bus stop,,
207740,35139,,,314891.5879,5814597.621,,Bus stop,,
207741,35054,,,314749.7588,5814799.884,,Bus stop,,
207742,34936,,,314598.4903,5815015.64,,Bus stop,,
207743,34771,,,314566.0205,5815115.406,,Bus stop,,
207744,34797,,,314614.0613,5815182.757,,Bus stop,,
207745,34696,,,314643.926,5815294.497,,Bus stop,,
207746,16158,,,314693.5822,5815346.673,,Bus stop,,
207747,16161,,,314825.8408,5815377.547,,Bus stop,,
207748,16163,,,314990.0969,5815391.063,,Bus stop,,
207749,34584,,,315105.5415,5815385.195,,Bus stop,,
207750,16164,,,315279.8945,5815438.132,,Bus stop,,
207751,16168,,,315432.9416,5815535.562,,Bus stop,,
207752,16170,,,315499.6194,5815680.977,,Bus stop,,
207753,16172,,,315546.0707,5815931.232,,Bus stop,,
207754,34219,,,315665.4193,5816157.835,,Bus stop,,
207755,48425,,,316013.4201,5816426.845,,Bus stop,,
207756,33951,,,316146.2211,5816752.186,,Bus stop,,
207757,33799,,,315935.6636,5817017.306,,Bus stop,,
207758,33658,,,315670.9297,5817355.544,,Bus stop,,
207759,27583,,,315750.9946,5817547.21,,Bus stop,,
207760,39355,,,316228.8303,5817491.976,,Bus stop,,
207761,33525,,,316807.9016,5817430.044,,Bus stop,,
207762,33560,,,317171.7392,5817586.926,,Bus stop,,
207865,43567,,,312771.8709,5809660.866,,Bus stop,,
207866,43580,,,313089.105,5809624.831,,Bus stop,,
207867,47328,,,313460.0797,5809583.626,,Bus stop,,
207868,43628,,,313796.6854,5809447.017,,Bus stop,,
207869,43724,,,313893.7699,5809346.049,,Bus stop,,
207870,43721,,,314065.2314,5809332.597,,Bus stop,,
207871,43734,,,314365.557,5809299.36,,Bus stop,,
207872,43751,,,314670.524,5809265.135,,Bus stop,,
207873,43776,,,314759.0201,5809133.714,,Bus stop,,
207874,43894,,,314779.435,5808910.166,,Bus stop,,
207875,44098,,,314940.8167,5808700.78,,Bus stop,,
207876,44087,,,315228.5836,5808419.191,,Bus stop,,
207961,27395,,,315500.3669,5817594.367,,Bus stop,,
209272,41442,,,314144.3352,5812784.58,,Bus stop,,
209273,41426,,,314075.8645,5812656.973,,Bus stop,,
209274,47538,,,314054.3636,5812491.467,,Bus stop,,
209275,41702,,,314042.9375,5812392.519,,Bus stop,,
209276,40398,,,314012.5443,5812150.895,,Bus stop,,
209277,42011,,,313789.7133,5811990.084,,Bus stop,,
209278,41988,,,313451.245,5812028.08,,Bus stop,,
209279,41965,,,313120.7131,5812067.001,,Bus stop,,
209280,47252,,,312899.8977,5812095.476,,Bus stop,,
209281,41930,,,312619.9862,5812129.197,,Bus stop,,
209318,8216,,,312619.5599,5812139.386,,Bus stop,,
209323,41268,,,312770.668,5812969.883,,Bus stop,,
209324,41330,,,313242.1242,5812906.269,,Bus stop,,
209325,8220,,,313556.1381,5812863.28,,Bus stop,,
209326,41375,,,313665.5628,5812705.815,,Bus stop,,
209327,37792,,,313643.8177,5812555.232,,Bus stop,,
209328,8227,,,313848.4251,5812496.287,,Bus stop,,
209329,41703,,,314051.39,5812491.863,,Bus stop,,
209330,47537,,,314072.8892,5812657.357,,Bus stop,,
209331,41425,,,314144.7872,5812787.546,,Bus stop,,
209624,35779,,,327489.9868,5813681.181,,Bus stop,,
209625,35742,,,327277.9307,5813707.116,,Bus stop,,
209626,35733,,,327158.2807,5813721.076,,Bus stop,,
209627,9704,,,326888.596,5813755.501,,Bus stop,,
209628,35701,,,326683.1978,5813781.3,,Bus stop,,
209629,36260,,,325864.7462,5813102.189,,Bus stop,,
209630,37797,,,325411.2733,5813168.618,,Bus stop,,
209631,12656,,,324960.713,5813224.264,,Bus stop,,
209632,36142,,,324601.8685,5813257.615,,Bus stop,,
209633,36100,,,324350.6972,5813282.586,,Bus stop,,
209634,41367,,,324153.5219,5813304.55,,Bus stop,,
209635,36063,,,323844.982,5813335.89,,Bus stop,,
209636,36041,,,323645.3319,5813355.263,,Bus stop,,
209637,36020,,,323426.1587,5813378.919,,Bus stop,,
209638,18869,,,323231.7069,5813395.637,,Bus stop,,
209639,36003,,,321793.5841,5813319.886,,Bus stop,,
209640,36127,,,321722.7351,5813113.543,,Bus stop,,
210039,35316,,,315317.7831,5814296.449,,Bus stop,,
210040,39218,,,315226.8113,5814308.318,,Bus stop,,
210041,57790,,,315144.7253,5814317.625,,Bus stop,,
210042,35286,,,314975.7816,5814334.72,,Bus stop,,
210043,35268,,,314695.5,5814367.86,,Bus stop,,
210044,35236,,,314476.6464,5814396.66,,Bus stop,,
210045,35227,,,314378.2014,5814354.013,,Bus stop,,
210046,35301,,,314192.7228,5814224.673,,Bus stop,,
210047,35447,,,314053.6812,5814129.403,,Bus stop,,
210048,22437,,,314029.32,5814111.828,,Bus stop,,
210049,22425,,,313962.1778,5814065.249,,Bus stop,,
210050,57888,,,313853.6799,5813989.251,,Bus stop,,
210051,35533,,,313706.1823,5813884.405,,Bus stop,,
210052,35639,,,313500.0802,5813741.334,,Bus stop,,
210053,35772,,,313227.2234,5813548.009,,Bus stop,,
210054,35958,,,312774.1551,5813229.557,,Bus stop,,
210150,41266,,,312777.8704,5813244.305,,Bus stop,,
210151,35957,,,313221.9091,5813555.272,,Bus stop,,
210152,35771,,,313495.0421,5813748.792,,Bus stop,,
210153,35552,,,314565.2893,5813906.511,,Bus stop,,
210154,35567,,,314779.7868,5813872.055,,Bus stop,,
210155,35602,,,314958.3978,5813846.044,,Bus stop,,
