name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector,x_from,y_from,x_to,y_to
,441,422,420,Highway,1,0.1029028668210949,1.0,1000.0,50.0,1,0,0.1234834401853139,1000.0,0.15,4,1,1,100,10,0,1,0,325552.0612,5810699.063,325494.0612,5810784.063
,442,420,419,Highway,1,0.0478016736108684,1.0,1000.0,50.0,1,0,0.0573620083330421,1000.0,0.15,4,1,1,100,10,0,1,0,325494.0612,5810784.063,325456.0612,5810813.063
,443,420,422,Highway,1,0.1029028668210949,1.0,1000.0,50.0,1,0,0.1234834401853139,1000.0,0.15,4,1,1,100,10,0,1,0,325494.0612,5810784.063,325552.0612,5810699.063
,444,123,121,Highway,1,0.0743254254612202,1.0,1000.0,50.0,1,0,0.0891905105534643,1000.0,0.15,4,1,1,100,10,0,1,0,325667.0612,5810615.063,325704.5026,5810550.857
,445,123,421,Highway,1,0.0813941029804985,1.0,1000.0,50.0,1,0,0.0976729235765982,1000.0,0.15,4,1,1,100,10,0,1,0,325667.0612,5810615.063,325607.0612,5810670.063
,446,423,424,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,325142.5122,5811481.6715,325284.0612,5811467.063
,447,423,425,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,325142.5122,5811481.6715,325000.9632,5811496.28
,448,424,423,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,325284.0612,5811467.063,325142.5122,5811481.6715
,449,424,426,Highway,1,0.0723394774656273,2.0,1300.0,50.0,1,0,0.0868073729587527,1300.0,0.15,4,1,1,100,10,0,1,0,325284.0612,5811467.063,325356.0612,5811460.063
,450,426,424,Highway,1,0.0723394774656273,2.0,1300.0,50.0,1,0,0.0868073729587527,1300.0,0.15,4,1,1,100,10,0,1,0,325356.0612,5811460.063,325284.0612,5811467.063
,451,426,427,Highway,1,0.1480294674211898,2.0,1300.0,50.0,1,0,0.1776353609054277,1300.0,0.15,4,1,1,100,10,0,1,0,325356.0612,5811460.063,325498.2732,5811501.154
,452,428,429,Highway,1,0.1362974687952788,2.0,1500.0,90.0,1,0,0.0908649791968525,1500.0,0.15,4,1,1,100,10,0,1,0,325581.0612,5811535.063,325710.0612,5811579.063
,453,428,427,Highway,1,0.0894632506954619,2.0,1500.0,90.0,1,0,0.0596421671303079,1500.0,0.15,4,1,1,100,10,0,1,0,325581.0612,5811535.063,325498.2732,5811501.154
,454,429,428,Highway,1,0.1362974687952788,2.0,1500.0,90.0,1,0,0.0908649791968525,1500.0,0.15,4,1,1,100,10,0,1,0,325710.0612,5811579.063,325581.0612,5811535.063
,455,429,430,Highway,1,0.0831865373723416,2.0,1500.0,90.0,1,0,0.0554576915815611,1500.0,0.15,4,1,1,100,10,0,1,0,325710.0612,5811579.063,325792.0612,5811593.063
,456,430,429,Highway,1,0.0831865373723416,2.0,1500.0,90.0,1,0,0.0554576915815611,1500.0,0.15,4,1,1,100,10,0,1,0,325792.0612,5811593.063,325710.0612,5811579.063
,457,430,431,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1,1,100,10,0,1,0,325792.0612,5811593.063,325929.0612,5811580.563
,458,431,430,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1,1,100,10,0,1,0,325929.0612,5811580.563,325792.0612,5811593.063
,459,431,432,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1,1,100,10,0,1,0,325929.0612,5811580.563,326066.0612,5811568.063
,460,433,434,Highway,1,0.0700927956355002,2.0,1800.0,60.0,1,0,0.0700927956355002,1800.0,0.15,4,1,1,100,10,0,1,0,325356.0612,5811429.063,325424.0612,5811412.063
,461,433,435,Highway,1,0.1,2.0,1800.0,60.0,1,0,0.1,1800.0,0.15,4,1,1,100,10,0,1,0,325356.0612,5811429.063,325256.0612,5811429.063
,462,436,434,Highway,1,0.053851648071345,2.0,1800.0,60.0,1,0,0.053851648071345,1800.0,0.15,4,1,1,100,10,0,1,0,325474.0612,5811432.063,325424.0612,5811412.063
,463,436,427,Highway,1,0.0732105677139717,2.0,1800.0,60.0,1,0,0.0732105677139717,1800.0,0.15,4,1,1,100,10,0,1,0,325474.0612,5811432.063,325498.2732,5811501.154
,464,434,433,Highway,1,0.0700927956355002,2.0,1800.0,60.0,1,0,0.0700927956355002,1800.0,0.15,4,1,1,100,10,0,1,0,325424.0612,5811412.063,325356.0612,5811429.063
,465,434,436,Highway,1,0.053851648071345,2.0,1800.0,60.0,1,0,0.053851648071345,1800.0,0.15,4,1,1,100,10,0,1,0,325424.0612,5811412.063,325474.0612,5811432.063
,466,437,172,Highway,1,0.3133408183709034,1.0,750.0,90.0,1,0,0.2088938789139356,750.0,0.15,4,1,1,100,10,0,1,0,326268.0177,5811456.691,326579.1956,5811419.938
,467,437,438,Highway,1,0.0798801069263695,2.0,1500.0,90.0,1,0,0.0532534046175796,1500.0,0.15,4,1,1,100,10,0,1,0,326268.0177,5811456.691,326212.8334,5811514.445
,468,439,440,Highway,1,0.2245498246094326,1.0,850.0,90.0,1,0,0.149699883072955,850.0,0.15,4,1,1,100,10,0,1,0,324141.974,5814422.825999999,324369.9643,5814412.335
,469,439,441,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1,1,100,10,0,1,0,324141.974,5814422.825999999,323913.9837,5814433.317
,470,442,443,Highway,1,0.0831637973533516,2.0,1700.0,90.0,1,0,0.0554425315689011,1700.0,0.15,4,1,1,100,10,0,1,0,324503.656,5814341.433,324435.7215,5814389.403
,471,442,444,Highway,1,0.2640093422574132,1.0,850.0,90.0,1,0,0.1760062281716088,850.0,0.15,4,1,1,100,10,0,1,0,324503.656,5814341.433,324731.7015,5814208.406
,472,443,442,Highway,1,0.0831637973533516,1.0,850.0,90.0,1,0,0.0554425315689011,850.0,0.15,4,1,1,100,10,0,1,0,324435.7215,5814389.403,324503.656,5814341.433
,473,443,440,Highway,1,0.0696411227353523,2.0,1700.0,90.0,1,0,0.0464274151569015,1700.0,0.15,4,1,1,100,10,0,1,0,324435.7215,5814389.403,324369.9643,5814412.335
,474,440,439,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1,1,100,10,0,1,0,324369.9643,5814412.335,324141.974,5814422.825999999
,475,440,443,Highway,1,0.0696411227353523,1.0,850.0,90.0,1,0,0.0464274151569015,850.0,0.15,4,1,1,100,10,0,1,0,324369.9643,5814412.335,324435.7215,5814389.403
,476,445,444,Highway,1,0.8896898772186209,2.0,1700.0,90.0,1,0,0.593126584812414,1700.0,0.15,4,1,1,100,10,0,1,0,325523.8405,5813803.358,324731.7015,5814208.406
,477,445,446,Highway,1,0.1727133354578867,1.0,850.0,90.0,1,0,0.1151422236385911,850.0,0.15,4,1,1,100,10,0,1,0,325523.8405,5813803.358,325694.8206,5813778.951
,478,447,448,Highway,1,0.0779728223182706,2.0,1500.0,90.0,1,0,0.0519818815455137,1500.0,0.15,4,1,1,100,10,0,1,0,318621.0612,5815655.063,318651.9537,5815726.655
,479,447,449,Highway,1,0.0776313882733741,2.0,1500.0,90.0,1,0,0.0517542588489161,1500.0,0.15,4,1,1,100,10,0,1,0,318621.0612,5815655.063,318611.0487,5815578.08
,480,450,451,Highway,1,0.0790997531787853,3.0,5400.0,100.0,1,0,0.0474598519072712,5400.0,0.15,4,1,1,100,10,0,1,0,318548.0612,5815827.063,318519.7692,5815753.196
,481,451,452,Highway,1,0.2415681786849385,3.0,5400.0,100.0,1,0,0.1449409072109631,5400.0,0.15,4,1,1,100,10,0,1,0,318519.7692,5815753.196,318406.0612,5815540.063
,482,453,454,Highway,1,0.0585234995535981,3.0,5400.0,100.0,1,0,0.0351140997321588,5400.0,0.15,4,1,1,100,10,0,1,0,318524.0612,5815813.063,318541.0612,5815869.063
,483,452,455,Highway,1,0.1346291201783626,3.0,5400.0,100.0,1,0,0.0807774721070175,5400.0,0.15,4,1,1,100,10,0,1,0,318406.0612,5815540.063,318356.0612,5815415.063
,484,456,457,Highway,1,0.1718284027743958,3.0,5400.0,100.0,1,0,0.1030970416646375,5400.0,0.15,4,1,1,100,10,0,1,0,318391.0612,5815551.063,318473.0612,5815702.063
,485,457,453,Highway,1,0.1221556384290139,3.0,5400.0,100.0,1,0,0.0732933830574083,5400.0,0.15,4,1,1,100,10,0,1,0,318473.0612,5815702.063,318524.0612,5815813.063
,486,1935,458,Highway,1,0.6232881495061783,5.0,7200.0,100.0,1,0,0.3739728897037069,7200.0,0.15,4,1,1,100,10,0,1,0,318348.8159,5818317.527,318319.0293,5817694.951
,487,459,460,Highway,1,0.3743077667529792,4.0,7200.0,100.0,1,0,0.2245846600517875,7200.0,0.15,4,1,1,100,10,0,1,0,318290.0612,5817340.063,318302.0413,5817714.179
,488,461,462,Highway,1,0.2470323865407125,4.0,7200.0,100.0,1,0,0.1482194319244275,7200.0,0.15,4,1,1,100,10,0,1,0,318303.0612,5817373.063,318307.0612,5817126.063
,489,463,464,Highway,1,0.1533101431738944,4.0,7200.0,100.0,1,0,0.0919860859043366,7200.0,0.15,4,1,1,100,10,0,1,0,318355.0612,5816856.063,318315.0612,5817004.063
,490,465,466,Highway,1,0.3785289335732803,4.0,7200.0,100.0,1,0,0.2271173601439682,7200.0,0.15,4,1,1,100,10,0,1,0,318371.0612,5816846.063,318526.9586,5816501.128
,491,467,468,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,320823.5516,5809999.615,320811.8064,5809882.839
,492,467,469,Highway,1,0.2370370161455684,1.0,1000.0,50.0,1,0,0.2844444193746821,1000.0,0.15,4,1,1,100,10,0,1,0,320823.5516,5809999.615,321016.7593,5810136.937
,493,467,470,Highway,1,0.0914021201720934,1.0,1000.0,50.0,1,0,0.109682544206512,1000.0,0.15,4,1,1,100,10,0,1,0,320823.5516,5809999.615,320788.2218,5810083.913
,494,471,472,Highway,1,0.0999849988748312,1.0,1000.0,50.0,1,0,0.1199819986497974,1000.0,0.15,4,1,1,100,10,0,1,0,320800.0612,5809766.063,320701.0612,5809752.063
,495,471,468,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,320800.0612,5809766.063,320811.8064,5809882.839
,496,472,471,Highway,1,0.0999849988748312,1.0,1000.0,50.0,1,0,0.1199819986497974,1000.0,0.15,4,1,1,100,10,0,1,0,320701.0612,5809752.063,320800.0612,5809766.063
,497,472,473,Highway,1,0.0322490309931942,1.0,1000.0,50.0,1,0,0.038698837191833,1000.0,0.15,4,1,1,100,10,0,1,0,320701.0612,5809752.063,320685.0612,5809724.063
,498,468,467,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,320811.8064,5809882.839,320823.5516,5809999.615
,499,468,471,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,320811.8064,5809882.839,320800.0612,5809766.063
,500,473,472,Highway,1,0.0322490309931942,1.0,1000.0,50.0,1,0,0.038698837191833,1000.0,0.15,4,1,1,100,10,0,1,0,320685.0612,5809724.063,320701.0612,5809752.063
,501,473,474,Highway,1,0.2148883430993873,1.0,1000.0,50.0,1,0,0.2578660117192648,1000.0,0.15,4,1,1,100,10,0,1,0,320685.0612,5809724.063,320796.0612,5809540.063
,502,475,476,Highway,1,0.0540092584655631,1.0,1000.0,50.0,1,0,0.0648111101586757,1000.0,0.15,4,1,1,100,10,0,1,0,321056.0612,5809249.063,321057.0612,5809195.063
,503,475,477,Highway,1,0.0434626276242014,1.0,1000.0,50.0,1,0,0.0521551531490417,1000.0,0.15,4,1,1,100,10,0,1,0,321056.0612,5809249.063,321039.0612,5809289.063
,504,476,475,Highway,1,0.0540092584655631,1.0,1000.0,50.0,1,0,0.0648111101586757,1000.0,0.15,4,1,1,100,10,0,1,0,321057.0612,5809195.063,321056.0612,5809249.063
,505,476,478,Highway,1,0.0550272659687904,1.0,1000.0,50.0,1,0,0.0660327191625484,1000.0,0.15,4,1,1,100,10,0,1,0,321057.0612,5809195.063,321039.0612,5809143.063
,506,478,476,Highway,1,0.0550272659687904,1.0,1000.0,50.0,1,0,0.0660327191625484,1000.0,0.15,4,1,1,100,10,0,1,0,321039.0612,5809143.063,321057.0612,5809195.063
,507,478,479,Highway,1,0.790036075125687,1.0,1000.0,50.0,1,0,0.9480432901508244,1000.0,0.15,4,1,1,100,10,0,1,0,321039.0612,5809143.063,321610.0612,5808597.063
,508,480,481,Highway,1,0.1209338662244782,1.0,1000.0,50.0,1,0,0.1451206394693739,1000.0,0.15,4,1,1,100,10,0,1,0,321661.0612,5808575.063,321748.0612,5808659.063
,509,480,479,Highway,1,0.0555427763079952,1.0,1000.0,50.0,1,0,0.0666513315695943,1000.0,0.15,4,1,1,100,10,0,1,0,321661.0612,5808575.063,321610.0612,5808597.063
,510,482,483,Highway,1,0.2042669821581549,1.0,1000.0,50.0,1,0,0.2451203785897859,1000.0,0.15,4,1,1,100,10,0,1,0,321881.0612,5808483.063,321774.0612,5808657.063
,511,482,2293,Highway,1,0.4058458528246694,1.0,1000.0,50.0,1,0,0.4870150233896033,1000.0,0.15,4,1,1,100,10,0,1,0,321881.0612,5808483.063,321975.6093,5808088.384
,512,481,480,Highway,1,0.1209338662244782,1.0,1000.0,50.0,1,0,0.1451206394693739,1000.0,0.15,4,1,1,100,10,0,1,0,321748.0612,5808659.063,321661.0612,5808575.063
,513,481,483,Highway,1,0.0260768096208105,1.0,1000.0,50.0,1,0,0.0312921715449727,1000.0,0.15,4,1,1,100,10,0,1,0,321748.0612,5808659.063,321774.0612,5808657.063
,514,483,482,Highway,1,0.2042669821581549,1.0,1000.0,50.0,1,0,0.2451203785897859,1000.0,0.15,4,1,1,100,10,0,1,0,321774.0612,5808657.063,321881.0612,5808483.063
,515,483,481,Highway,1,0.0260768096208105,1.0,1000.0,50.0,1,0,0.0312921715449727,1000.0,0.15,4,1,1,100,10,0,1,0,321774.0612,5808657.063,321748.0612,5808659.063
,516,484,485,Highway,1,0.0849032997108748,2.0,1400.0,50.0,1,0,0.1018839596530498,1400.0,0.15,4,1,1,100,10,0,1,0,322209.7455,5808546.059,322182.0931,5808465.785
,517,484,486,Highway,1,0.0874844002233773,4.0,3800.0,90.0,1,0,0.0583229334822515,3800.0,0.15,4,1,1,100,10,0,1,0,322209.7455,5808546.059,322189.0612,5808631.063
,518,484,316,Highway,1,0.0401741872801114,4.0,3800.0,90.0,1,0,0.0267827915200742,3800.0,0.15,4,1,1,100,10,0,1,0,322209.7455,5808546.059,322230.7236,5808511.797
,519,485,487,Highway,1,0.1079860616079499,1.0,1000.0,50.0,1,0,0.1295832739295399,1000.0,0.15,4,1,1,100,10,0,1,0,322182.0931,5808465.785,322158.0612,5808571.063
,520,485,2294,Highway,1,0.2786672848085543,1.0,700.0,50.0,1,0,0.3344007417702651,700.0,0.15,4,1,1,100,10,0,1,0,322182.0931,5808465.785,322217.545,5808189.382
,521,488,489,Highway,1,0.149596220866944,1.0,1000.0,50.0,1,0,0.1795154650403328,1000.0,0.15,4,1,1,100,10,0,1,0,321915.0332,5809035.492,322050.8695,5809098.162
,522,488,490,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,321915.0332,5809035.492,321994.54720000003,5808942.2775
,523,488,491,Highway,1,0.1369868782952621,1.0,1000.0,50.0,1,0,0.1643842539543145,1000.0,0.15,4,1,1,100,10,0,1,0,321915.0332,5809035.492,321808.0612,5809121.063
,524,489,488,Highway,1,0.149596220866944,1.0,1000.0,50.0,1,0,0.1795154650403328,1000.0,0.15,4,1,1,100,10,0,1,0,322050.8695,5809098.162,321915.0332,5809035.492
,525,489,492,Highway,1,0.2645997871317312,2.0,1900.0,90.0,1,0,0.1763998580878208,1900.0,0.15,4,1,1,100,10,0,1,0,322050.8695,5809098.162,321973.0612,5809351.063
,526,489,313,Highway,1,0.2886926454937419,4.0,3800.0,90.0,1,0,0.1924617636624946,3800.0,0.15,4,1,1,100,10,0,1,0,322050.8695,5809098.162,322136.3507,5808822.415
,527,490,488,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,321994.54720000003,5808942.2775,321915.0332,5809035.492
,528,490,493,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,321994.54720000003,5808942.2775,322074.0612,5808849.063
,529,493,490,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,322074.0612,5808849.063,321994.54720000003,5808942.2775
,530,493,487,Highway,1,0.2904134983088768,1.0,1000.0,50.0,1,0,0.3484961979706522,1000.0,0.15,4,1,1,100,10,0,1,0,322074.0612,5808849.063,322158.0612,5808571.063
,531,487,485,Highway,1,0.1079860616079499,1.0,1000.0,50.0,1,0,0.1295832739295399,1000.0,0.15,4,1,1,100,10,0,1,0,322158.0612,5808571.063,322182.0931,5808465.785
,532,487,493,Highway,1,0.2904134983088768,1.0,1000.0,50.0,1,0,0.3484961979706522,1000.0,0.15,4,1,1,100,10,0,1,0,322158.0612,5808571.063,322074.0612,5808849.063
,533,494,495,Highway,1,0.1010198000393982,1.0,1000.0,50.0,1,0,0.1212237600472778,1000.0,0.15,4,1,1,100,10,0,1,0,321379.0612,5810139.063,321465.0612,5810086.063
,534,494,496,Highway,1,0.1114629983447421,1.0,1000.0,50.0,1,0,0.1337555980136906,1000.0,0.15,4,1,1,100,10,0,1,0,321379.0612,5810139.063,321269.0612,5810157.063
,535,495,494,Highway,1,0.1010198000393982,1.0,1000.0,50.0,1,0,0.1212237600472778,1000.0,0.15,4,1,1,100,10,0,1,0,321465.0612,5810086.063,321379.0612,5810139.063
,536,495,497,Highway,1,0.2333838040653207,1.0,1000.0,50.0,1,0,0.2800605648783848,1000.0,0.15,4,1,1,100,10,0,1,0,321465.0612,5810086.063,321537.0612,5809864.063
,537,497,495,Highway,1,0.2333838040653207,1.0,1000.0,50.0,1,0,0.2800605648783848,1000.0,0.15,4,1,1,100,10,0,1,0,321537.0612,5809864.063,321465.0612,5810086.063
,538,497,498,Highway,1,0.0992018144995342,1.0,1000.0,50.0,1,0,0.119042177399441,1000.0,0.15,4,1,1,100,10,0,1,0,321537.0612,5809864.063,321512.0612,5809768.063
,539,499,500,Highway,1,0.2302346628985305,1.0,1000.0,50.0,1,0,0.2762815954782366,1000.0,0.15,4,1,1,100,10,0,1,0,321458.0612,5809696.063,321426.0612,5809468.063
,540,499,498,Highway,1,0.09,1.0,1000.0,50.0,1,0,0.108,1000.0,0.15,4,1,1,100,10,0,1,0,321458.0612,5809696.063,321512.0612,5809768.063
,541,500,499,Highway,1,0.2302346628985305,1.0,1000.0,50.0,1,0,0.2762815954782366,1000.0,0.15,4,1,1,100,10,0,1,0,321426.0612,5809468.063,321458.0612,5809696.063
,542,500,501,Highway,1,0.1513439790675532,1.0,1000.0,50.0,1,0,0.1816127748810639,1000.0,0.15,4,1,1,100,10,0,1,0,321426.0612,5809468.063,321462.0612,5809321.063
,543,491,488,Highway,1,0.1369868782952621,1.0,1000.0,50.0,1,0,0.1643842539543145,1000.0,0.15,4,1,1,100,10,0,1,0,321808.0612,5809121.063,321915.0332,5809035.492
,544,491,502,Highway,1,0.1129690223025763,1.0,1000.0,50.0,1,0,0.1355628267630916,1000.0,0.15,4,1,1,100,10,0,1,0,321808.0612,5809121.063,321697.0612,5809100.063
,545,502,491,Highway,1,0.1129690223025763,1.0,1000.0,50.0,1,0,0.1355628267630916,1000.0,0.15,4,1,1,100,10,0,1,0,321697.0612,5809100.063,321808.0612,5809121.063
,546,502,503,Highway,1,0.1786756838520563,1.0,1000.0,50.0,1,0,0.2144108206224676,1000.0,0.15,4,1,1,100,10,0,1,0,321697.0612,5809100.063,321551.0612,5809203.063
,547,503,502,Highway,1,0.1786756838520563,1.0,1000.0,50.0,1,0,0.2144108206224676,1000.0,0.15,4,1,1,100,10,0,1,0,321551.0612,5809203.063,321697.0612,5809100.063
,548,503,501,Highway,1,0.147800541270998,1.0,1000.0,50.0,1,0,0.1773606495251976,1000.0,0.15,4,1,1,100,10,0,1,0,321551.0612,5809203.063,321462.0612,5809321.063
,549,501,500,Highway,1,0.1513439790675532,1.0,1000.0,50.0,1,0,0.1816127748810639,1000.0,0.15,4,1,1,100,10,0,1,0,321462.0612,5809321.063,321426.0612,5809468.063
,550,501,503,Highway,1,0.147800541270998,1.0,1000.0,50.0,1,0,0.1773606495251976,1000.0,0.15,4,1,1,100,10,0,1,0,321462.0612,5809321.063,321551.0612,5809203.063
,551,504,505,Highway,1,0.2080772797845327,2.0,1400.0,50.0,1,0,0.2496927357414393,1400.0,0.15,4,1,1,100,10,0,1,0,320628.0612,5809355.063,320524.017,5809535.26
,552,504,228,Highway,1,0.3668504772910509,2.0,1400.0,50.0,1,0,0.4402205727492611,1400.0,0.15,4,1,1,100,10,0,1,0,320628.0612,5809355.063,320842.3925,5809057.336
,553,506,507,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1,1,100,10,0,1,0,315797.83655,5814839.249,316116.0612,5814807.063
,554,506,508,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1,1,100,10,0,1,0,315797.83655,5814839.249,315479.6119,5814871.435
,555,509,510,Highway,1,0.1540065111891687,2.0,1700.0,90.0,1,0,0.1026710074594458,1700.0,0.15,4,1,1,100,10,0,1,0,316311.7475,5814901.522,316178.0612,5814825.063
,556,509,511,Highway,1,0.4349175702231397,2.0,1700.0,90.0,1,0,0.2899450468154264,1700.0,0.15,4,1,1,100,10,0,1,0,316311.7475,5814901.522,316649.0612,5815176.063
,557,510,509,Highway,1,0.1540065111891687,2.0,1700.0,90.0,1,0,0.1026710074594458,1700.0,0.15,4,1,1,100,10,0,1,0,316178.0612,5814825.063,316311.7475,5814901.522
,558,510,513,Highway,1,0.0645600495662759,2.0,1700.0,90.0,1,0,0.0430400330441839,1700.0,0.15,4,1,1,100,10,0,1,0,316178.0612,5814825.063,316116.0612,5814807.063
,559,507,506,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1,1,100,10,0,1,0,316116.0612,5814807.063,315797.83655,5814839.249
,560,507,513,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1,1,100,10,0,1,0,316116.0612,5814807.063,316116.0612,5814807.063
,561,513,510,Highway,1,0.0645600495662759,2.0,1700.0,90.0,1,0,0.0430400330441839,1700.0,0.15,4,1,1,100,10,0,1,0,316116.0612,5814807.063,316178.0612,5814825.063
,562,513,507,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1,1,100,10,0,1,0,316116.0612,5814807.063,316116.0612,5814807.063
,563,514,515,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,314665.0612,5815327.063,314796.0612,5815359.063
,564,514,516,Highway,1,0.0774144689318476,2.0,1300.0,50.0,1,0,0.0928973627182171,1300.0,0.15,4,1,1,100,10,0,1,0,314665.0612,5815327.063,314628.0612,5815259.063
,565,515,514,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,314796.0612,5815359.063,314665.0612,5815327.063
,566,515,517,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1,1,100,10,0,1,0,314796.0612,5815359.063,314927.0612,5815391.063
,567,517,515,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1,1,100,10,0,1,0,314927.0612,5815391.063,314796.0612,5815359.063
,568,517,518,Highway,1,0.1260357092256,1.0,650.0,50.0,1,0,0.15124285107072,650.0,0.15,4,1,1,100,10,0,1,0,314927.0612,5815391.063,315053.0612,5815388.063
,569,519,520,Highway,1,0.2618638489350545,1.0,650.0,50.0,1,0,0.3142366187220654,650.0,0.15,4,1,1,100,10,0,1,0,315160.9026,5815379.918,315397.0612,5815493.063
,570,519,518,Highway,1,0.1081485486678515,1.0,650.0,50.0,1,0,0.1297782584014218,650.0,0.15,4,1,1,100,10,0,1,0,315160.9026,5815379.918,315053.0612,5815388.063
,571,520,519,Highway,1,0.2618638489350545,1.0,650.0,50.0,1,0,0.3142366187220654,650.0,0.15,4,1,1,100,10,0,1,0,315397.0612,5815493.063,315160.9026,5815379.918
,572,520,521,Highway,1,0.1111980215651339,1.0,650.0,50.0,1,0,0.1334376258781607,650.0,0.15,4,1,1,100,10,0,1,0,315397.0612,5815493.063,315471.0612,5815576.063
,573,521,520,Highway,1,0.1111980215651339,1.0,650.0,50.0,1,0,0.1334376258781607,650.0,0.15,4,1,1,100,10,0,1,0,315471.0612,5815576.063,315397.0612,5815493.063
,574,521,522,Highway,1,0.2174419462753219,1.0,650.0,50.0,1,0,0.2609303355303863,650.0,0.15,4,1,1,100,10,0,1,0,315471.0612,5815576.063,315531.0612,5815785.063
,575,522,521,Highway,1,0.2174419462753219,1.0,650.0,50.0,1,0,0.2609303355303863,650.0,0.15,4,1,1,100,10,0,1,0,315531.0612,5815785.063,315471.0612,5815576.063
,576,522,523,Highway,1,0.2938588096348313,1.0,650.0,50.0,1,0,0.3526305715617975,650.0,0.15,4,1,1,100,10,0,1,0,315531.0612,5815785.063,315564.0612,5816077.063
,577,524,525,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,316199.0612,5811834.063,316589.36785000004,5811932.319
,578,524,526,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1,1,100,10,0,1,0,316199.0612,5811834.063,316199.0612,5811834.063
,579,527,528,Highway,1,0.0807774721070175,2.0,1300.0,50.0,1,0,0.096932966528421,1300.0,0.15,4,1,1,100,10,0,1,0,316155.0612,5811771.063,316134.0612,5811693.063
,580,527,526,Highway,1,0.0768439978137525,2.0,1300.0,50.0,1,0,0.092212797376503,1300.0,0.15,4,1,1,100,10,0,1,0,316155.0612,5811771.063,316199.0612,5811834.063
